subject_id	source_language	translation_language	predicate_id	source_value	translation_status	translation_value
MP:0004466	en	ja	rdfs:label	short cochlear outer hair cells	OFFICIAL	蝸牛外耳有毛細胞の短縮
MP:0004467	en	ja	rdfs:label	absent zygomatic bone	OFFICIAL	頬骨の欠如
MP:0004468	en	ja	rdfs:label	small zygomatic bone	OFFICIAL	頬骨の矮小化
MP:0004469	en	ja	rdfs:label	abnormal zygomatic arch morphology	OFFICIAL	頬骨弓の形態異常
MP:0004470	en	ja	rdfs:label	small nasal bone	OFFICIAL	鼻骨の矮小化
MP:0004471	en	ja	rdfs:label	short nasal bone	OFFICIAL	鼻骨の短縮
MP:0004472	en	ja	rdfs:label	broad nasal bone	OFFICIAL	鼻骨幅の拡大
MP:0004473	en	ja	rdfs:label	absent nasal bone	OFFICIAL	鼻骨の欠如
MP:0004474	en	ja	rdfs:label	enlarged nasal bone	OFFICIAL	鼻骨の肥大化
MP:0004475	en	ja	rdfs:label	palatine bone hypoplasia	OFFICIAL	口蓋骨の発育不全
MP:0004476	en	ja	rdfs:label	absent palatine bone	OFFICIAL	口蓋骨の欠如
MP:0004477	en	ja	rdfs:label	turbinate hypoplasia	OFFICIAL	鼻甲介の発育不全
MP:0004478	en	ja	rdfs:label	increased testicular teratoma incidence	OFFICIAL	精巣の奇形腫
MP:0004479	en	ja	rdfs:label	abnormal oval window morphology	OFFICIAL	卵円窓の形態異常
MP:0004480	en	ja	rdfs:label	abnormal round window morphology	OFFICIAL	正円窓の形態異常
MP:0004481	en	ja	rdfs:label	abnormal conjunctival epithelium morphology	OFFICIAL	結膜上皮の異常
MP:0004482	en	ja	rdfs:label	abnormal interdental cell morphology	OFFICIAL	歯間細胞の形態異常
MP:0004483	en	ja	rdfs:label	absent interdental cells	OFFICIAL	歯間細胞の欠如
MP:0004484	en	ja	rdfs:label	abnormal response of heart to induced stress	OFFICIAL	心臓の誘導ストレス応答変化
MP:0004485	en	ja	rdfs:label	increased response of heart to induced stress	OFFICIAL	心臓の誘導ストレス応答増加
MP:0004486	en	ja	rdfs:label	decreased response of heart to induced stress	OFFICIAL	心臓の誘導ストレス応答減少
MP:0004487	en	ja	rdfs:label	type I spiral ligament fibrocyte degeneration	OFFICIAL	Ⅰ型らせん靭帯繊維細胞の縮退
MP:0004488	en	ja	rdfs:label	type II spiral ligament fibrocyte degeneration	OFFICIAL	Ⅱ型らせん靭帯繊維細胞の縮退
MP:0004489	en	ja	rdfs:label	type III spiral ligament fibrocyte degeneration	OFFICIAL	Ⅲ型らせん靭帯繊維細胞の縮退
MP:0004490	en	ja	rdfs:label	type IV spiral ligament fibrocyte degeneration	OFFICIAL	Ⅳ型らせん靭帯繊維細胞の縮退
MP:0004491	en	ja	rdfs:label	abnormal orientation of outer hair cell stereociliary bundles	OFFICIAL	外有毛細胞不動毛束の配向異常
MP:0004492	en	ja	rdfs:label	abnormal orientation of inner hair cell stereociliary bundles	OFFICIAL	内有毛細胞不動毛束の配向異常
MP:0004493	en	ja	rdfs:label	dilated cochlea	OFFICIAL	蝸牛の拡張
MP:0004494	en	ja	rdfs:label	abnormal synaptic glutamate release	OFFICIAL	シナプスグルタミン酸の放出異常
MP:0004495	en	ja	rdfs:label	decreased synaptic glutamate release	OFFICIAL	シナプスグルタミン酸の放出減少
MP:0004496	en	ja	rdfs:label	abnormal organ of Corti supporting cell number	OFFICIAL	支持細胞数の異常
MP:0004497	en	ja	rdfs:label	decreased organ of Corti supporting cell number	OFFICIAL	支持細胞数の減少
MP:0004498	en	ja	rdfs:label	increased organ of Corti supporting cell number	OFFICIAL	支持細胞数の増加
MP:0004499	en	ja	rdfs:label	increased incidence of tumors by chemical induction	OFFICIAL	化学誘発性腫瘍の発生率増加
MP:0004500	en	ja	rdfs:label	increased incidence of tumors by ionizing radiation induction	OFFICIAL	電離放射線誘発性腫瘍の発生率増加
MP:0004501	en	ja	rdfs:label	increased incidence of tumors by UV-induction	OFFICIAL	紫外線誘発性腫瘍の発生率増加
MP:0004502	en	ja	rdfs:label	decreased incidence of tumors by chemical induction	OFFICIAL	化学誘発性腫瘍の発生率減少
MP:0004503	en	ja	rdfs:label	decreased incidence of tumors by ionizing radiation induction	OFFICIAL	電離放射線誘発性腫瘍の発生率減少
MP:0004504	en	ja	rdfs:label	decreased incidence of tumors by UV induction	OFFICIAL	紫外線誘発性腫瘍の発生率減少
MP:0004505	en	ja	rdfs:label	decreased renal glomerulus number	OFFICIAL	腎糸球体数の減少
MP:0004506	en	ja	rdfs:label	abnormal pubis morphology	OFFICIAL	恥骨の形態異常
MP:0004507	en	ja	rdfs:label	abnormal ischium morphology	OFFICIAL	坐骨の形態異常
MP:0004508	en	ja	rdfs:label	abnormal pectoral girdle bone morphology	OFFICIAL	胸帯骨形態異常
MP:0004509	en	ja	rdfs:label	abnormal pelvic girdle bone morphology	OFFICIAL	腰帯形態異常
MP:0004510	en	ja	rdfs:label	myositis	OFFICIAL	筋炎
MP:0004512	en	ja	rdfs:label	anosmia	OFFICIAL	嗅覚消失
MP:0004513	en	ja	rdfs:label	avnosmia	OFFICIAL	フェロモン感知異常
MP:0004514	en	ja	rdfs:label	dystocia	OFFICIAL	難産
MP:0004515	en	ja	rdfs:label	abnormal vestibular hair cell stereociliary bundle morphology	OFFICIAL	前庭有毛細胞不動毛束の形態異常
MP:0004516	en	ja	rdfs:label	fused vestibular hair cell stereocilia	OFFICIAL	前庭有毛細胞不動毛の融合
MP:0004517	en	ja	rdfs:label	decreased vestibular hair cell stereocilia number	OFFICIAL	前庭有毛細胞不動毛数の減少
MP:0004518	en	ja	rdfs:label	absent vestibular hair cell stereocilia	OFFICIAL	前庭有毛細胞不動毛の欠如
MP:0004519	en	ja	rdfs:label	thin vestibular hair cell stereocilia	OFFICIAL	前庭有毛細胞不動毛の薄化
MP:0004520	en	ja	rdfs:label	short vestibular hair cell stereocilia	OFFICIAL	前庭有毛細胞不動毛の短縮
MP:0004521	en	ja	rdfs:label	abnormal cochlear hair cell stereociliary bundle morphology	OFFICIAL	蝸牛有毛細胞不動毛束の形態異常
MP:0004522	en	ja	rdfs:label	abnormal orientation of cochlear hair cell stereociliary bundles	OFFICIAL	蝸牛有毛細胞不動毛束の配向異常
MP:0004523	en	ja	rdfs:label	decreased cochlear hair cell stereocilia number	OFFICIAL	蝸牛有毛細胞不動毛数の減少
MP:0004524	en	ja	rdfs:label	short cochlear hair cell stereocilia	OFFICIAL	蝸牛有毛細胞不動毛の短縮
MP:0004525	en	ja	rdfs:label	thin cochlear hair cell stereocilia	OFFICIAL	蝸牛有毛細胞不動毛の薄化
MP:0004526	en	ja	rdfs:label	absent cochlear hair cell stereocilia	OFFICIAL	蝸牛有毛細胞不動毛の欠損
MP:0004527	en	ja	rdfs:label	abnormal outer hair cell stereociliary bundle morphology	OFFICIAL	外耳有毛細胞不動毛束の形態異常
MP:0004528	en	ja	rdfs:label	fused outer hair cell stereocilia	OFFICIAL	外耳有毛細胞不動毛の融合
MP:0004529	en	ja	rdfs:label	decreased outer hair cell stereocilia number	OFFICIAL	外耳有毛細胞不動毛数の減少
MP:0004530	en	ja	rdfs:label	absent outer hair cell stereocilia	OFFICIAL	外耳有毛細胞不動毛の欠如
MP:0004531	en	ja	rdfs:label	short outer hair cell stereocilia	OFFICIAL	外耳有毛細胞不動毛の短縮
MP:0004532	en	ja	rdfs:label	abnormal inner hair cell stereociliary bundle morphology	OFFICIAL	内耳有毛細胞不動毛束の形態異常
MP:0004533	en	ja	rdfs:label	fused inner hair cell stereocilia	OFFICIAL	内耳有毛細胞不動毛の融合
MP:0004534	en	ja	rdfs:label	decreased inner hair cell stereocilia number	OFFICIAL	内耳有毛細胞不動毛数の減少
MP:0004535	en	ja	rdfs:label	absent inner hair cell stereocilia	OFFICIAL	内耳有毛細胞不動毛の欠如
MP:0004536	en	ja	rdfs:label	short inner hair cell stereocilia	OFFICIAL	内耳有毛細胞不動毛の短縮
MP:0004537	en	ja	rdfs:label	abnormal palatine bone horizontal plate morphology	OFFICIAL	口蓋骨水平板サイズの異常
MP:0004538	en	ja	rdfs:label	abnormal maxillary shelf morphology	OFFICIAL	上顎棚の異常
MP:0004539	en	ja	rdfs:label	absent maxilla	OFFICIAL	上顎骨の欠如
MP:0004540	en	ja	rdfs:label	small maxilla	OFFICIAL	上顎骨の矮小化
MP:0004541	en	ja	rdfs:label	absent auditory tube	OFFICIAL	耳管の欠損
MP:0004542	en	ja	rdfs:label	impaired acrosome reaction	OFFICIAL	尖体反応不全
MP:0004543	en	ja	rdfs:label	abnormal sperm physiology	OFFICIAL	精子の生理異常
MP:0004544	en	ja	rdfs:label	absent esophagus	OFFICIAL	食道の欠如
MP:0004545	en	ja	rdfs:label	enlarged esophagus	OFFICIAL	食道の肥大化
MP:0004546	en	ja	rdfs:label	esophagus hyperplasia	OFFICIAL	食道の肥厚化
MP:0004547	en	ja	rdfs:label	esophageal ulcer	OFFICIAL	食道潰瘍
MP:0004548	en	ja	rdfs:label	dilated esophagus	OFFICIAL	食道の拡張
MP:0004549	en	ja	rdfs:label	small trachea	OFFICIAL	気管の矮小化
MP:0004550	en	ja	rdfs:label	short trachea	OFFICIAL	気管の短縮
MP:0004551	en	ja	rdfs:label	decreased tracheal cartilage ring number	OFFICIAL	気管輪状軟骨数の減少
MP:0004552	en	ja	rdfs:label	fused tracheal cartilage rings	OFFICIAL	気管輪状軟骨の融合
MP:0004553	en	ja	rdfs:label	absent tracheal cartilage rings	OFFICIAL	気管輪状軟骨の欠如
MP:0004554	en	ja	rdfs:label	small pharynx	OFFICIAL	咽頭の矮小化
MP:0004555	en	ja	rdfs:label	pharynx hypoplasia	OFFICIAL	咽頭の発育不全
MP:0004556	en	ja	rdfs:label	enlarged allantois	OFFICIAL	尿膜の肥大化
MP:0004557	en	ja	rdfs:label	dilated allantois	OFFICIAL	尿膜の拡張
MP:0004558	en	ja	rdfs:label	delayed allantois development	OFFICIAL	尿膜の発達遅延
MP:0004559	en	ja	rdfs:label	small allantois	OFFICIAL	尿膜の矮小化
MP:0004560	en	ja	rdfs:label	abnormal chorionic plate morphology	OFFICIAL	絨毛膜板の形態異常
MP:0004561	en	ja	rdfs:label	absent facial nerve	OFFICIAL	顔面神経の欠如
MP:0004562	en	ja	rdfs:label	abnormal inner hair cell synaptic ribbon morphology	OFFICIAL	内有毛細胞シナプスリボンの形態異常
MP:0004563	en	ja	rdfs:label	absent active-zone-anchored inner hair cell synaptic ribbon	OFFICIAL	活性領域固定性内有毛細胞シナプスリボンの欠損
MP:0004564	en	ja	rdfs:label	enlarged myocardial fiber	OFFICIAL	心筋繊維の肥大化
MP:0004565	en	ja	rdfs:label	small myocardial fiber	OFFICIAL	心筋繊維の矮小化
MP:0004566	en	ja	rdfs:label	myocardial fiber degeneration	OFFICIAL	心筋繊維の変性
MP:0004567	en	ja	rdfs:label	decreased myocardial fiber number	OFFICIAL	心筋繊維数の減少
MP:0004568	en	ja	rdfs:label	fusion of glossopharyngeal and vagus nerve	OFFICIAL	舌咽神経と迷走神経との融合
MP:0004569	en	ja	rdfs:label	glossopharyngeal nerve hypoplasia	OFFICIAL	舌咽神経の発育不全
MP:0004570	en	ja	rdfs:label	absent glossopharyngeal nerve	OFFICIAL	舌咽神経の欠如
MP:0004571	en	ja	rdfs:label	absent vagus nerve	OFFICIAL	迷走神経の欠如
MP:0004572	en	ja	rdfs:label	fusion of basioccipital and basisphenoid bone	OFFICIAL	基底後頭骨と基底蝶形骨の融合
MP:0004573	en	ja	rdfs:label	absent limb buds	OFFICIAL	肢芽の欠如
MP:0004574	en	ja	rdfs:label	broad limb buds	OFFICIAL	肢芽の幅広化
MP:0004575	en	ja	rdfs:label	small limb buds	OFFICIAL	肢芽の矮小化
MP:0004576	en	ja	rdfs:label	abnormal embryonic autopod plate morphology	OFFICIAL	アブミ骨底の形態異常
MP:0004577	en	ja	rdfs:label	abnormal cochlear hair cell inter-stereocilial links morphology	OFFICIAL	蝸牛有毛細胞不動毛間結合の異常
MP:0004578	en	ja	rdfs:label	abnormal cochlear hair bundle tip links morphology	OFFICIAL	蝸牛不動毛先端糸の異常
MP:0004579	en	ja	rdfs:label	abnormal cochlear hair bundle horizontal top connectors morphology	OFFICIAL	蝸牛不動毛先端結合の異常
MP:0004580	en	ja	rdfs:label	abnormal cochlear hair bundle transient lateral links morphology	OFFICIAL	蝸牛不動毛束一過性側方リンクの異常
MP:0004581	en	ja	rdfs:label	abnormal cochlear hair bundle ankle links morphology	OFFICIAL	蝸牛不動毛束アンクルリンクの異常
MP:0004582	en	ja	rdfs:label	absent cochlear hair bundle ankle links	OFFICIAL	蝸牛不動毛束アンクルリンクの欠損
MP:0004583	en	ja	rdfs:label	abnormal vestibular hair bundle inter-stereocilial links	OFFICIAL	前庭不動毛束間リンクの異常
MP:0004584	en	ja	rdfs:label	abnormal vestibular hair bundle shaft connectors	OFFICIAL	前庭不動毛束軸結合の異常
MP:0004585	en	ja	rdfs:label	absent vestibular hair bundle shaft connectors	OFFICIAL	前庭不動毛束軸結合の欠如
MP:0004586	en	ja	rdfs:label	pillar cell degeneration	OFFICIAL	柱細胞の変性
MP:0004587	en	ja	rdfs:label	decreased cellular sensitivity to X-ray irradiation	OFFICIAL	細胞のX線照射感受性低下
MP:0004588	en	ja	rdfs:label	abnormal vestibular hair cell development	OFFICIAL	前庭有毛細胞の発達異常
MP:0004589	en	ja	rdfs:label	abnormal cochlear hair cell development	OFFICIAL	蝸牛有毛細胞の発達異常
MP:0004590	en	ja	rdfs:label	absent Deiters cells	OFFICIAL	ダイテルス細胞の欠如
MP:0004591	en	ja	rdfs:label	enlarged tectorial membrane	OFFICIAL	蓋膜の肥大化
MP:0004592	en	ja	rdfs:label	small mandible	OFFICIAL	下顎骨の矮小化
MP:0004593	en	ja	rdfs:label	long mandible	OFFICIAL	下顎骨長の増加
MP:0004594	en	ja	rdfs:label	abnormal mandibular coronoid process morphology	OFFICIAL	下顎骨鉤状突起の形態異常
MP:0004595	en	ja	rdfs:label	abnormal mandibular condyloid process morphology	OFFICIAL	下顎骨関節突起の形態異常
MP:0004596	en	ja	rdfs:label	abnormal mandibular angle morphology	OFFICIAL	下顎角の形態異常
MP:0004597	en	ja	rdfs:label	increased susceptibility to noise-induced hearing loss	OFFICIAL	騒音性聴覚消失に対する感受性上昇
MP:0004598	en	ja	rdfs:label	abnormal cochlear basement membrane morphology	OFFICIAL	蝸牛基底膜の異常
MP:0004599	en	ja	rdfs:label	abnormal vertebral arch morphology	OFFICIAL	椎弓の形態異常
MP:0004600	en	ja	rdfs:label	abnormal vertebral transverse process morphology	OFFICIAL	椎骨横突起の異常
MP:0004601	en	ja	rdfs:label	abnormal vertebral spinous process morphology	OFFICIAL	椎骨棘突起の異常
MP:0004602	en	ja	rdfs:label	abnormal vertebral articular process morphology	OFFICIAL	椎骨関節突起の異常
MP:0004603	en	ja	rdfs:label	absent vertebral arch	OFFICIAL	椎弓の欠如
MP:0004604	en	ja	rdfs:label	abnormal vertebral pedicle morphology	OFFICIAL	椎弓根の形態異常
MP:0004605	en	ja	rdfs:label	abnormal vertebral lamina morphology	OFFICIAL	椎弓板の形態異常
MP:0004606	en	ja	rdfs:label	absent vertebral spinous process	OFFICIAL	椎骨棘突起の欠如
MP:0004607	en	ja	rdfs:label	abnormal cervical atlas morphology	OFFICIAL	頚部環椎の形態異常
MP:0004608	en	ja	rdfs:label	abnormal cervical axis morphology	OFFICIAL	頚部軸椎の形態異常
MP:0004609	en	ja	rdfs:label	vertebral fusion	OFFICIAL	椎骨の融合
MP:0004610	en	ja	rdfs:label	small vertebrae	OFFICIAL	椎骨の矮小化
MP:0004611	en	ja	rdfs:label	increased susceptibility to ototoxicity-induced hearing loss	OFFICIAL	中毒性聴覚損失に対する感受性上昇
MP:0004612	en	ja	rdfs:label	fusion of vertebral bodies	OFFICIAL	椎体の融合
MP:0004613	en	ja	rdfs:label	fusion of vertebral arches	OFFICIAL	椎弓の融合
MP:0004614	en	ja	rdfs:label	caudal vertebral transformation	OFFICIAL	尾椎骨の形質転換
MP:0004615	en	ja	rdfs:label	cervical vertebral transformation	OFFICIAL	頚椎骨の形質転換
MP:0004616	en	ja	rdfs:label	lumbar vertebral transformation	OFFICIAL	腰椎骨の形質転換
MP:0004617	en	ja	rdfs:label	sacral vertebral transformation	OFFICIAL	仙椎骨の形質転換
MP:0004618	en	ja	rdfs:label	thoracic vertebral transformation	OFFICIAL	胸椎骨の形質転換
MP:0004619	en	ja	rdfs:label	caudal vertebral fusion	OFFICIAL	尾椎の融合
MP:0004620	en	ja	rdfs:label	cervical vertebral fusion	OFFICIAL	頚椎の融合
MP:0004621	en	ja	rdfs:label	lumbar vertebral fusion	OFFICIAL	腰椎の融合
MP:0004622	en	ja	rdfs:label	sacral vertebral fusion	OFFICIAL	仙椎の融合
MP:0004623	en	ja	rdfs:label	thoracic vertebral fusion	OFFICIAL	胸椎の融合
MP:0004624	en	ja	rdfs:label	abnormal thoracic cage morphology	OFFICIAL	胸郭の異常
MP:0004625	en	ja	rdfs:label	abnormal rib joint morphology	OFFICIAL	助骨の付着異常
MP:0004626	en	ja	rdfs:label	vertebral compression	OFFICIAL	椎骨の圧迫
MP:0004627	en	ja	rdfs:label	abnormal trochanter morphology	OFFICIAL	転子の形態異常
MP:0004628	en	ja	rdfs:label	Deiters cell degeneration	OFFICIAL	ダイテルス細胞の変性
MP:0004629	en	ja	rdfs:label	abnormal spiral modiolar artery morphology	OFFICIAL	らせん蝸牛軸動脈の形態異常
MP:0004630	en	ja	rdfs:label	spiral modiolar artery stenosis	OFFICIAL	らせん蝸牛軸動脈の狭窄
MP:0004631	en	ja	rdfs:label	abnormal auditory cortex morphology	OFFICIAL	聴覚皮質形態異常
MP:0004632	en	ja	rdfs:label	abnormal cochlear OHC efferent innervation pattern	OFFICIAL	蝸牛OHC（外有毛細胞）の遠心神経支配異常
MP:0004633	en	ja	rdfs:label	abnormal cochlear IHC efferent innervation pattern	OFFICIAL	蝸牛IHC（内有毛細胞）の遠心神経支配異常
MP:0004634	en	ja	rdfs:label	short metacarpal bones	OFFICIAL	中手骨の短縮
MP:0004635	en	ja	rdfs:label	short metatarsal bones	OFFICIAL	中足骨の短縮
MP:0004636	en	ja	rdfs:label	decreased metacarpal bone number	OFFICIAL	中手骨数の減少
MP:0004637	en	ja	rdfs:label	metacarpal bone hypoplasia	OFFICIAL	中手骨の発育不全
MP:0004638	en	ja	rdfs:label	elongated metacarpal bones	OFFICIAL	中手骨の伸長
MP:0004639	en	ja	rdfs:label	fused metacarpal bones	OFFICIAL	中手骨の融合
MP:0004640	en	ja	rdfs:label	decreased metatarsal bone number	OFFICIAL	中足骨数の減少
MP:0004641	en	ja	rdfs:label	elongated metatarsal bones	OFFICIAL	中足骨の伸長
MP:0004642	en	ja	rdfs:label	fused metatarsal bones	OFFICIAL	中足骨数の融合
MP:0004643	en	ja	rdfs:label	abnormal vertebrae number	OFFICIAL	椎骨数の異常
MP:0004644	en	ja	rdfs:label	increased vertebrae number	OFFICIAL	椎骨数の増加
MP:0004645	en	ja	rdfs:label	decreased vertebrae number	OFFICIAL	椎骨数の減少
MP:0004646	en	ja	rdfs:label	decreased cervical vertebrae number	OFFICIAL	頚椎数の減少
MP:0004647	en	ja	rdfs:label	decreased lumbar vertebrae number	OFFICIAL	腰椎数の減少
MP:0004648	en	ja	rdfs:label	decreased thoracic vertebrae number	OFFICIAL	胸椎数の減少
MP:0004649	en	ja	rdfs:label	decreased sacral vertebrae number	OFFICIAL	仙椎数の減少
MP:0004650	en	ja	rdfs:label	increased lumbar vertebrae number	OFFICIAL	腰椎数の増加
MP:0004651	en	ja	rdfs:label	increased thoracic vertebrae number	OFFICIAL	胸椎数の増加
MP:0004652	en	ja	rdfs:label	small caudal vertebrae	OFFICIAL	尾椎の矮小化
MP:0004653	en	ja	rdfs:label	absent caudal vertebrae	OFFICIAL	尾椎の欠損
MP:0004654	en	ja	rdfs:label	absent lumbar vertebrae	OFFICIAL	腰椎の欠如
MP:0004655	en	ja	rdfs:label	absent thoracic vertebrae	OFFICIAL	胸椎の欠如
MP:0004656	en	ja	rdfs:label	absent sacral vertebrae	OFFICIAL	仙椎の欠如
MP:0004657	en	ja	rdfs:label	small sacral vertebrae	OFFICIAL	仙骨の矮小化
MP:0004658	en	ja	rdfs:label	abnormal ventral tubercle of atlas morphology	OFFICIAL	環椎の腹結節異常
MP:0004659	en	ja	rdfs:label	abnormal odontoid process morphology	OFFICIAL	歯突起の異常
MP:0004660	en	ja	rdfs:label	absent thyroid follicular cells	OFFICIAL	甲状腺濾胞細胞の欠如
MP:0004661	en	ja	rdfs:label	absent thyroid parafollicular C-cells	OFFICIAL	甲状腺傍濾胞細胞の欠如
MP:0004662	en	ja	rdfs:label	abnormal thyroid diverticulum morphology	OFFICIAL	甲状腺憩室の異常
MP:0004663	en	ja	rdfs:label	athyroidism	OFFICIAL	無甲状腺症
MP:0004664	en	ja	rdfs:label	delayed inner ear development	OFFICIAL	内耳の発達遅延
