Level	Rule Name	Subject	Property	Value
WARN	multiple_asserted_superclasses	MP:0001751	rdfs:subClassOf	MP:0003362	
WARN	multiple_asserted_superclasses	MP:0001751	rdfs:subClassOf	MP:0005117	
WARN	multiple_asserted_superclasses	MP:0001751	rdfs:subClassOf	MP:0005133	
WARN	multiple_asserted_superclasses	MP:0001758	rdfs:subClassOf	MP:0002078	
WARN	multiple_asserted_superclasses	MP:0001758	rdfs:subClassOf	MP:0009643	
WARN	multiple_asserted_superclasses	MP:0001770	rdfs:subClassOf	MP:0000192	
WARN	multiple_asserted_superclasses	MP:0001770	rdfs:subClassOf	MP:0005637	
WARN	multiple_asserted_superclasses	MP:0001771	rdfs:subClassOf	MP:0006357	
WARN	multiple_asserted_superclasses	MP:0001771	rdfs:subClassOf	MP:0011979	
WARN	multiple_asserted_superclasses	MP:0001776	rdfs:subClassOf	MP:0006357	
WARN	multiple_asserted_superclasses	MP:0001776	rdfs:subClassOf	MP:0011977	
WARN	multiple_asserted_superclasses	MP:0001778	rdfs:subClassOf	MP:0002971	
WARN	multiple_asserted_superclasses	MP:0001778	rdfs:subClassOf	MP:0005452	
WARN	multiple_asserted_superclasses	MP:0001781	rdfs:subClassOf	MP:0002970	
WARN	multiple_asserted_superclasses	MP:0001781	rdfs:subClassOf	MP:0005452	
WARN	multiple_asserted_superclasses	MP:0001786	rdfs:subClassOf	MP:0001191	
WARN	multiple_asserted_superclasses	MP:0001786	rdfs:subClassOf	MP:0001785	
WARN	multiple_asserted_superclasses	MP:0001787	rdfs:subClassOf	MP:0001785	
WARN	multiple_asserted_superclasses	MP:0001787	rdfs:subClassOf	MP:0012501	
WARN	multiple_asserted_superclasses	MP:0001788	rdfs:subClassOf	MP:0001785	
WARN	multiple_asserted_superclasses	MP:0001788	rdfs:subClassOf	MP:0002092	
WARN	multiple_asserted_superclasses	MP:0001788	rdfs:subClassOf	MP:0030038	
WARN	multiple_asserted_superclasses	MP:0001798	rdfs:subClassOf	MP:0002451	
WARN	multiple_asserted_superclasses	MP:0001798	rdfs:subClassOf	MP:0008546	
WARN	multiple_asserted_superclasses	MP:0001805	rdfs:subClassOf	MP:0002460	
WARN	multiple_asserted_superclasses	MP:0001805	rdfs:subClassOf	MP:0020174	
WARN	multiple_asserted_superclasses	MP:0001806	rdfs:subClassOf	MP:0002460	
WARN	multiple_asserted_superclasses	MP:0001806	rdfs:subClassOf	MP:0020180	
WARN	multiple_asserted_superclasses	MP:0001807	rdfs:subClassOf	MP:0002460	
WARN	multiple_asserted_superclasses	MP:0001807	rdfs:subClassOf	MP:0020171	
WARN	multiple_asserted_superclasses	MP:0001849	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0001849	rdfs:subClassOf	MP:0003878	
WARN	multiple_asserted_superclasses	MP:0001851	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0001851	rdfs:subClassOf	MP:0005253	
WARN	multiple_asserted_superclasses	MP:0001853	rdfs:subClassOf	MP:0001544	
WARN	multiple_asserted_superclasses	MP:0001853	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0001858	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0001858	rdfs:subClassOf	MP:0010155	
WARN	multiple_asserted_superclasses	MP:0001859	rdfs:subClassOf	MP:0002136	
WARN	multiple_asserted_superclasses	MP:0001859	rdfs:subClassOf	MP:0011762	
WARN	multiple_asserted_superclasses	MP:0001860	rdfs:subClassOf	MP:0000609	
WARN	multiple_asserted_superclasses	MP:0001860	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0001863	rdfs:subClassOf	MP:0000249	
WARN	multiple_asserted_superclasses	MP:0001863	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0001868	rdfs:subClassOf	MP:0002254	
WARN	multiple_asserted_superclasses	MP:0001868	rdfs:subClassOf	MP:0003507	
WARN	multiple_asserted_superclasses	MP:0001869	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0001869	rdfs:subClassOf	MP:0002693	
WARN	multiple_asserted_superclasses	MP:0001870	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0001870	rdfs:subClassOf	MP:0005310	
WARN	multiple_asserted_superclasses	MP:0001873	rdfs:subClassOf	MP:0001663	
WARN	multiple_asserted_superclasses	MP:0001873	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0001875	rdfs:subClassOf	MP:0002254	
WARN	multiple_asserted_superclasses	MP:0001875	rdfs:subClassOf	MP:0004884	
WARN	multiple_asserted_superclasses	MP:0001881	rdfs:subClassOf	MP:0010680	
WARN	multiple_asserted_superclasses	MP:0001881	rdfs:subClassOf	MP:0013555	
WARN	multiple_asserted_superclasses	MP:0001883	rdfs:subClassOf	MP:0009308	
WARN	multiple_asserted_superclasses	MP:0001883	rdfs:subClassOf	MP:0010299	
WARN	multiple_asserted_superclasses	MP:0001891	rdfs:subClassOf	MP:0000913	
WARN	multiple_asserted_superclasses	MP:0001891	rdfs:subClassOf	MP:0002200	
WARN	multiple_asserted_superclasses	MP:0001905	rdfs:subClassOf	MP:0002204	
WARN	multiple_asserted_superclasses	MP:0001905	rdfs:subClassOf	MP:0003633	
WARN	multiple_asserted_superclasses	MP:0001905	rdfs:subClassOf	MP:0011479	
WARN	multiple_asserted_superclasses	MP:0001909	rdfs:subClassOf	MP:0001908	
WARN	multiple_asserted_superclasses	MP:0001909	rdfs:subClassOf	MP:0002888	
WARN	multiple_asserted_superclasses	MP:0001915	rdfs:subClassOf	MP:0001634	
WARN	multiple_asserted_superclasses	MP:0001915	rdfs:subClassOf	MP:0003633	
WARN	multiple_asserted_superclasses	MP:0001922	rdfs:subClassOf	MP:0001921	
WARN	multiple_asserted_superclasses	MP:0001922	rdfs:subClassOf	MP:0003698	
WARN	multiple_asserted_superclasses	MP:0001923	rdfs:subClassOf	MP:0001921	
WARN	multiple_asserted_superclasses	MP:0001923	rdfs:subClassOf	MP:0003699	
WARN	multiple_asserted_superclasses	MP:0001925	rdfs:subClassOf	MP:0001924	
WARN	multiple_asserted_superclasses	MP:0001925	rdfs:subClassOf	MP:0003698	
WARN	multiple_asserted_superclasses	MP:0001926	rdfs:subClassOf	MP:0001924	
WARN	multiple_asserted_superclasses	MP:0001926	rdfs:subClassOf	MP:0003699	
WARN	multiple_asserted_superclasses	MP:0001939	rdfs:subClassOf	MP:0002212	
WARN	multiple_asserted_superclasses	MP:0001939	rdfs:subClassOf	MP:0005652	
WARN	multiple_asserted_superclasses	MP:0001958	rdfs:subClassOf	MP:0002133	
WARN	multiple_asserted_superclasses	MP:0001958	rdfs:subClassOf	MP:0010911	
WARN	multiple_asserted_superclasses	MP:0001961	rdfs:subClassOf	MP:0002067	
WARN	multiple_asserted_superclasses	MP:0001961	rdfs:subClassOf	MP:0003492	
WARN	multiple_asserted_superclasses	MP:0001968	rdfs:subClassOf	MP:0002067	
WARN	multiple_asserted_superclasses	MP:0001968	rdfs:subClassOf	MP:0010771	
WARN	multiple_asserted_superclasses	MP:0001973	rdfs:subClassOf	MP:0002733	
WARN	multiple_asserted_superclasses	MP:0001973	rdfs:subClassOf	MP:0003043	
WARN	multiple_asserted_superclasses	MP:0001987	rdfs:subClassOf	MP:0001423	
WARN	multiple_asserted_superclasses	MP:0001987	rdfs:subClassOf	MP:0001425	
WARN	multiple_asserted_superclasses	MP:0001987	rdfs:subClassOf	MP:0002553	
WARN	multiple_asserted_superclasses	MP:0001988	rdfs:subClassOf	MP:0002553	
WARN	multiple_asserted_superclasses	MP:0001988	rdfs:subClassOf	MP:0002556	
WARN	multiple_asserted_superclasses	MP:0001999	rdfs:subClassOf	MP:0001764	
WARN	multiple_asserted_superclasses	MP:0001999	rdfs:subClassOf	MP:0005253	
WARN	multiple_asserted_superclasses	MP:0002021	rdfs:subClassOf	MP:0002020	
WARN	multiple_asserted_superclasses	MP:0002021	rdfs:subClassOf	MP:0013151	
WARN	multiple_asserted_superclasses	MP:0002024	rdfs:subClassOf	MP:0010365	
WARN	multiple_asserted_superclasses	MP:0002024	rdfs:subClassOf	MP:0012431	
WARN	multiple_asserted_superclasses	MP:0002026	rdfs:subClassOf	MP:0010273	
WARN	multiple_asserted_superclasses	MP:0002026	rdfs:subClassOf	MP:0010296	
WARN	multiple_asserted_superclasses	MP:0002027	rdfs:subClassOf	MP:0008716	
WARN	multiple_asserted_superclasses	MP:0002027	rdfs:subClassOf	MP:0009308	
WARN	multiple_asserted_superclasses	MP:0002030	rdfs:subClassOf	MP:0010281	
WARN	multiple_asserted_superclasses	MP:0002030	rdfs:subClassOf	MP:0010363	
WARN	multiple_asserted_superclasses	MP:0002035	rdfs:subClassOf	MP:0002032	
WARN	multiple_asserted_superclasses	MP:0002035	rdfs:subClassOf	MP:0010290	
WARN	multiple_asserted_superclasses	MP:0002036	rdfs:subClassOf	MP:0002032	
WARN	multiple_asserted_superclasses	MP:0002036	rdfs:subClassOf	MP:0010290	
WARN	multiple_asserted_superclasses	MP:0002037	rdfs:subClassOf	MP:0003580	
WARN	multiple_asserted_superclasses	MP:0002037	rdfs:subClassOf	MP:0010300	
WARN	multiple_asserted_superclasses	MP:0002039	rdfs:subClassOf	MP:0008021	
WARN	multiple_asserted_superclasses	MP:0002039	rdfs:subClassOf	MP:0010281	
WARN	multiple_asserted_superclasses	MP:0002041	rdfs:subClassOf	MP:0010320	
WARN	multiple_asserted_superclasses	MP:0002041	rdfs:subClassOf	MP:0010383	
WARN	multiple_asserted_superclasses	MP:0002043	rdfs:subClassOf	MP:0010306	
WARN	multiple_asserted_superclasses	MP:0002043	rdfs:subClassOf	MP:0012436	
WARN	multiple_asserted_superclasses	MP:0002045	rdfs:subClassOf	MP:0010294	
WARN	multiple_asserted_superclasses	MP:0002045	rdfs:subClassOf	MP:0013751	
WARN	multiple_asserted_superclasses	MP:0002047	rdfs:subClassOf	MP:0002947	
WARN	multiple_asserted_superclasses	MP:0002047	rdfs:subClassOf	MP:0008019	
WARN	multiple_asserted_superclasses	MP:0002048	rdfs:subClassOf	MP:0008014	
WARN	multiple_asserted_superclasses	MP:0002048	rdfs:subClassOf	MP:0010383	
WARN	multiple_asserted_superclasses	MP:0002048	rdfs:subClassOf	MP:0020190	
WARN	multiple_asserted_superclasses	MP:0002051	rdfs:subClassOf	MP:0002014	
WARN	multiple_asserted_superclasses	MP:0002051	rdfs:subClassOf	MP:0010300	
WARN	multiple_asserted_superclasses	MP:0002053	rdfs:subClassOf	MP:0002052	
WARN	multiple_asserted_superclasses	MP:0002053	rdfs:subClassOf	MP:0013151	
WARN	multiple_asserted_superclasses	MP:0002059	rdfs:subClassOf	MP:0009205	
WARN	multiple_asserted_superclasses	MP:0002059	rdfs:subClassOf	MP:0013330	
WARN	multiple_asserted_superclasses	MP:0002064	rdfs:subClassOf	MP:0003633	
WARN	multiple_asserted_superclasses	MP:0002064	rdfs:subClassOf	MP:0004924	
WARN	multiple_asserted_superclasses	MP:0002075	rdfs:subClassOf	MP:0001186	
WARN	multiple_asserted_superclasses	MP:0002075	rdfs:subClassOf	MP:0001510	
WARN	multiple_asserted_superclasses	MP:0002080	rdfs:subClassOf	MP:0010769	
WARN	multiple_asserted_superclasses	MP:0002080	rdfs:subClassOf	MP:0010770	
WARN	multiple_asserted_superclasses	MP:0002081	rdfs:subClassOf	MP:0010769	
WARN	multiple_asserted_superclasses	MP:0002081	rdfs:subClassOf	MP:0010832	
WARN	multiple_asserted_superclasses	MP:0002082	rdfs:subClassOf	MP:0010769	
WARN	multiple_asserted_superclasses	MP:0002082	rdfs:subClassOf	MP:0010832	
WARN	multiple_asserted_superclasses	MP:0002095	rdfs:subClassOf	MP:0001186	
WARN	multiple_asserted_superclasses	MP:0002095	rdfs:subClassOf	MP:0011239	
WARN	multiple_asserted_superclasses	MP:0002100	rdfs:subClassOf	MP:0000452	
WARN	multiple_asserted_superclasses	MP:0002100	rdfs:subClassOf	MP:0030254	
WARN	multiple_asserted_superclasses	MP:0002115	rdfs:subClassOf	MP:0002109	
WARN	multiple_asserted_superclasses	MP:0002115	rdfs:subClassOf	MP:0009250	
WARN	multiple_asserted_superclasses	MP:0002116	rdfs:subClassOf	MP:0000428	
WARN	multiple_asserted_superclasses	MP:0002116	rdfs:subClassOf	MP:0002114	
WARN	multiple_asserted_superclasses	MP:0002144	rdfs:subClassOf	MP:0002401	
WARN	multiple_asserted_superclasses	MP:0002144	rdfs:subClassOf	MP:0004939	
WARN	multiple_asserted_superclasses	MP:0002145	rdfs:subClassOf	MP:0002401	
WARN	multiple_asserted_superclasses	MP:0002145	rdfs:subClassOf	MP:0008037	
WARN	multiple_asserted_superclasses	MP:0002151	rdfs:subClassOf	MP:0002085	
WARN	multiple_asserted_superclasses	MP:0002151	rdfs:subClassOf	MP:0003861	
WARN	multiple_asserted_superclasses	MP:0002175	rdfs:subClassOf	MP:0000774	
WARN	multiple_asserted_superclasses	MP:0002175	rdfs:subClassOf	MP:0012775	
WARN	multiple_asserted_superclasses	MP:0002176	rdfs:subClassOf	MP:0005238	
WARN	multiple_asserted_superclasses	MP:0002176	rdfs:subClassOf	MP:0012775	
WARN	multiple_asserted_superclasses	MP:0002177	rdfs:subClassOf	MP:0000428	
WARN	multiple_asserted_superclasses	MP:0002177	rdfs:subClassOf	MP:0000432	
WARN	multiple_asserted_superclasses	MP:0002177	rdfs:subClassOf	MP:0002102	
WARN	multiple_asserted_superclasses	MP:0002187	rdfs:subClassOf	MP:0003857	
WARN	multiple_asserted_superclasses	MP:0002187	rdfs:subClassOf	MP:0011504	
WARN	multiple_asserted_superclasses	MP:0002199	rdfs:subClassOf	MP:0000778	
WARN	multiple_asserted_superclasses	MP:0002199	rdfs:subClassOf	MP:0008026	
WARN	multiple_asserted_superclasses	MP:0002208	rdfs:subClassOf	MP:0000358	
WARN	multiple_asserted_superclasses	MP:0002208	rdfs:subClassOf	MP:0001929	
WARN	multiple_asserted_superclasses	MP:0002214	rdfs:subClassOf	MP:0002211	
WARN	multiple_asserted_superclasses	MP:0002214	rdfs:subClassOf	MP:0003936	
WARN	multiple_asserted_superclasses	MP:0002224	rdfs:subClassOf	MP:0000689	
WARN	multiple_asserted_superclasses	MP:0002224	rdfs:subClassOf	MP:0002221	
WARN	multiple_asserted_superclasses	MP:0002233	rdfs:subClassOf	MP:0002132	
WARN	multiple_asserted_superclasses	MP:0002233	rdfs:subClassOf	MP:0003743	
WARN	multiple_asserted_superclasses	MP:0002238	rdfs:subClassOf	MP:0002233	
WARN	multiple_asserted_superclasses	MP:0002238	rdfs:subClassOf	MP:0002277	
WARN	multiple_asserted_superclasses	MP:0002240	rdfs:subClassOf	MP:0002132	
WARN	multiple_asserted_superclasses	MP:0002240	rdfs:subClassOf	MP:0003743	
WARN	multiple_asserted_superclasses	MP:0002243	rdfs:subClassOf	MP:0000959	
WARN	multiple_asserted_superclasses	MP:0002243	rdfs:subClassOf	MP:0002239	
WARN	multiple_asserted_superclasses	MP:0002244	rdfs:subClassOf	MP:0002233	
WARN	multiple_asserted_superclasses	MP:0002244	rdfs:subClassOf	MP:0005274	
WARN	multiple_asserted_superclasses	MP:0002253	rdfs:subClassOf	MP:0000759	
WARN	multiple_asserted_superclasses	MP:0002253	rdfs:subClassOf	MP:0002234	
WARN	multiple_asserted_superclasses	MP:0002254	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0002254	rdfs:subClassOf	MP:0001919	
WARN	multiple_asserted_superclasses	MP:0002256	rdfs:subClassOf	MP:0002249	
WARN	multiple_asserted_superclasses	MP:0002256	rdfs:subClassOf	MP:0004173	
WARN	multiple_asserted_superclasses	MP:0002261	rdfs:subClassOf	MP:0002249	
WARN	multiple_asserted_superclasses	MP:0002261	rdfs:subClassOf	MP:0002277	
WARN	multiple_asserted_superclasses	MP:0002263	rdfs:subClassOf	MP:0002249	
WARN	multiple_asserted_superclasses	MP:0002263	rdfs:subClassOf	MP:0030427	
WARN	multiple_asserted_superclasses	MP:0002273	rdfs:subClassOf	MP:0010898	
WARN	multiple_asserted_superclasses	MP:0002273	rdfs:subClassOf	MP:0010901	
WARN	multiple_asserted_superclasses	MP:0002284	rdfs:subClassOf	MP:0000767	
WARN	multiple_asserted_superclasses	MP:0002284	rdfs:subClassOf	MP:0002282	
WARN	multiple_asserted_superclasses	MP:0002285	rdfs:subClassOf	MP:0002282	
WARN	multiple_asserted_superclasses	MP:0002285	rdfs:subClassOf	MP:0010942	
WARN	multiple_asserted_superclasses	MP:0002295	rdfs:subClassOf	MP:0002128	
WARN	multiple_asserted_superclasses	MP:0002295	rdfs:subClassOf	MP:0002133	
WARN	multiple_asserted_superclasses	MP:0002304	rdfs:subClassOf	MP:0001942	
WARN	multiple_asserted_superclasses	MP:0002304	rdfs:subClassOf	MP:0002314	
WARN	multiple_asserted_superclasses	MP:0002326	rdfs:subClassOf	MP:0002295	
WARN	multiple_asserted_superclasses	MP:0002326	rdfs:subClassOf	MP:0002336	
WARN	multiple_asserted_superclasses	MP:0002326	rdfs:subClassOf	MP:0002338	
WARN	multiple_asserted_superclasses	MP:0002328	rdfs:subClassOf	MP:0002314	
WARN	multiple_asserted_superclasses	MP:0002328	rdfs:subClassOf	MP:0002327	
WARN	multiple_asserted_superclasses	MP:0002329	rdfs:subClassOf	MP:0003948	
WARN	multiple_asserted_superclasses	MP:0002329	rdfs:subClassOf	MP:0009642	
WARN	multiple_asserted_superclasses	MP:0002349	rdfs:subClassOf	MP:0001879	
WARN	multiple_asserted_superclasses	MP:0002349	rdfs:subClassOf	MP:0002339	
WARN	multiple_asserted_superclasses	MP:0002350	rdfs:subClassOf	MP:0001879	
WARN	multiple_asserted_superclasses	MP:0002350	rdfs:subClassOf	MP:0002339	
WARN	multiple_asserted_superclasses	MP:0002354	rdfs:subClassOf	MP:0000689	
WARN	multiple_asserted_superclasses	MP:0002354	rdfs:subClassOf	MP:0011655	
WARN	multiple_asserted_superclasses	MP:0002364	rdfs:subClassOf	MP:0000703	
WARN	multiple_asserted_superclasses	MP:0002364	rdfs:subClassOf	MP:0002221	
WARN	multiple_asserted_superclasses	MP:0002388	rdfs:subClassOf	MP:0000488	
WARN	multiple_asserted_superclasses	MP:0002388	rdfs:subClassOf	MP:0000696	
WARN	multiple_asserted_superclasses	MP:0002401	rdfs:subClassOf	MP:0002619	
WARN	multiple_asserted_superclasses	MP:0002401	rdfs:subClassOf	MP:0005460	
WARN	multiple_asserted_superclasses	MP:0002404	rdfs:subClassOf	MP:0010279	
WARN	multiple_asserted_superclasses	MP:0002404	rdfs:subClassOf	MP:0010383	
WARN	multiple_asserted_superclasses	MP:0002405	rdfs:subClassOf	MP:0001846	
WARN	multiple_asserted_superclasses	MP:0002405	rdfs:subClassOf	MP:0002133	
WARN	multiple_asserted_superclasses	MP:0002408	rdfs:subClassOf	MP:0002145	
WARN	multiple_asserted_superclasses	MP:0002408	rdfs:subClassOf	MP:0012762	
WARN	multiple_asserted_superclasses	MP:0002410	rdfs:subClassOf	MP:0002409	
WARN	multiple_asserted_superclasses	MP:0002410	rdfs:subClassOf	MP:0020185	
WARN	multiple_asserted_superclasses	MP:0002411	rdfs:subClassOf	MP:0002409	
WARN	multiple_asserted_superclasses	MP:0002411	rdfs:subClassOf	MP:0020186	
WARN	multiple_asserted_superclasses	MP:0002412	rdfs:subClassOf	MP:0002406	
WARN	multiple_asserted_superclasses	MP:0002412	rdfs:subClassOf	MP:0020186	
WARN	multiple_asserted_superclasses	MP:0002413	rdfs:subClassOf	MP:0002398	
WARN	multiple_asserted_superclasses	MP:0002413	rdfs:subClassOf	MP:0013658	
WARN	multiple_asserted_superclasses	MP:0002415	rdfs:subClassOf	MP:0002414	
WARN	multiple_asserted_superclasses	MP:0002415	rdfs:subClassOf	MP:0005065	
WARN	multiple_asserted_superclasses	MP:0002415	rdfs:subClassOf	MP:0008111	
WARN	multiple_asserted_superclasses	MP:0002416	rdfs:subClassOf	MP:0002398	
WARN	multiple_asserted_superclasses	MP:0002416	rdfs:subClassOf	MP:0013659	
WARN	multiple_asserted_superclasses	MP:0002418	rdfs:subClassOf	MP:0002406	
WARN	multiple_asserted_superclasses	MP:0002418	rdfs:subClassOf	MP:0020185	
WARN	multiple_asserted_superclasses	MP:0002422	rdfs:subClassOf	MP:0002414	
WARN	multiple_asserted_superclasses	MP:0002422	rdfs:subClassOf	MP:0002441	
WARN	multiple_asserted_superclasses	MP:0002432	rdfs:subClassOf	MP:0002435	
WARN	multiple_asserted_superclasses	MP:0002432	rdfs:subClassOf	MP:0012762	
WARN	multiple_asserted_superclasses	MP:0002436	rdfs:subClassOf	MP:0005010	
WARN	multiple_asserted_superclasses	MP:0002436	rdfs:subClassOf	MP:0012762	
WARN	multiple_asserted_superclasses	MP:0002441	rdfs:subClassOf	MP:0008250	
WARN	multiple_asserted_superclasses	MP:0002441	rdfs:subClassOf	MP:0013657	
WARN	multiple_asserted_superclasses	MP:0002442	rdfs:subClassOf	MP:0001819	
WARN	multiple_asserted_superclasses	MP:0002442	rdfs:subClassOf	MP:0002420	
WARN	multiple_asserted_superclasses	MP:0002442	rdfs:subClassOf	MP:0002421	
WARN	multiple_asserted_superclasses	MP:0002442	rdfs:subClassOf	MP:0012382	
WARN	multiple_asserted_superclasses	MP:0002443	rdfs:subClassOf	MP:0005061	
WARN	multiple_asserted_superclasses	MP:0002443	rdfs:subClassOf	MP:0008111	
WARN	multiple_asserted_superclasses	MP:0002445	rdfs:subClassOf	MP:0002414	
WARN	multiple_asserted_superclasses	MP:0002445	rdfs:subClassOf	MP:0005076	
WARN	multiple_asserted_superclasses	MP:0002445	rdfs:subClassOf	MP:0005460	
WARN	multiple_asserted_superclasses	MP:0002446	rdfs:subClassOf	MP:0008195	
WARN	multiple_asserted_superclasses	MP:0002446	rdfs:subClassOf	MP:0008248	
WARN	multiple_asserted_superclasses	MP:0002447	rdfs:subClassOf	MP:0013657	
WARN	multiple_asserted_superclasses	MP:0002447	rdfs:subClassOf	MP:0013659	
WARN	multiple_asserted_superclasses	MP:0002451	rdfs:subClassOf	MP:0002419	
WARN	multiple_asserted_superclasses	MP:0002451	rdfs:subClassOf	MP:0002442	
WARN	multiple_asserted_superclasses	MP:0002451	rdfs:subClassOf	MP:0002452	
WARN	multiple_asserted_superclasses	MP:0002452	rdfs:subClassOf	MP:0001819	
WARN	multiple_asserted_superclasses	MP:0002452	rdfs:subClassOf	MP:0002420	
WARN	multiple_asserted_superclasses	MP:0002452	rdfs:subClassOf	MP:0002421	
WARN	multiple_asserted_superclasses	MP:0002453	rdfs:subClassOf	MP:0001835	
WARN	multiple_asserted_superclasses	MP:0002453	rdfs:subClassOf	MP:0002459	
WARN	multiple_asserted_superclasses	MP:0002454	rdfs:subClassOf	MP:0001835	
WARN	multiple_asserted_superclasses	MP:0002454	rdfs:subClassOf	MP:0002451	
WARN	multiple_asserted_superclasses	MP:0002455	rdfs:subClassOf	MP:0001835	
WARN	multiple_asserted_superclasses	MP:0002455	rdfs:subClassOf	MP:0002376	
WARN	multiple_asserted_superclasses	MP:0002456	rdfs:subClassOf	MP:0002455	
WARN	multiple_asserted_superclasses	MP:0002456	rdfs:subClassOf	MP:0005362	
WARN	multiple_asserted_superclasses	MP:0002458	rdfs:subClassOf	MP:0000717	
WARN	multiple_asserted_superclasses	MP:0002458	rdfs:subClassOf	MP:0004939	
